title,rating,id,imdbid,year
G-Force,1,2378,0436339,2009
Cracks,3,2396,1183665,2009
Fast &amp; Furious,1,2401,1013752,2009
Paper Heart,3,2435,1331064,2009
"Bad Lieutenant: Port of Call - New Orleans, The",3,2438,1095217,2009
Le h&eacute;risson,3,2439,1442519,2009
Eyes Wide Open,1,2443,1424327,2009
Alice,3,2454,1461312,2009
Kaiji: The Ultimate Gambler,0,2464,1309449,2009
Mega Shark vs Giant Octopus,0,2470,1350498,2009
My Bloody Valentine 3D,2,2489,1179891,2009
Gamer,1,2536,1034032,2009
"City of Your Final Destination, The",3,2540,0896923,2009
A Town Called Panic,1,2558,1433540,2009
"Boondock Saints II: All Saints Day, The",0,2600,1300851,2009
Mutants,3,2606,1146320,2009
Exit 117,2,2635,1521783,2009
Desert Flower,3,2650,1054580,2009
Monsters vs Aliens,3,2656,0892782,2009
Mary and Max,1,2669,0978762,2009
Enter the Void,1,2671,1191111,2009
Dear Lemon Lima,3,2685,1242423,2009
Our Summer in Tehran,3,2755,1326956,2009
"Messenger, The",1,2776,0790712,2009
Ink,3,2777,1071804,2009
Broken Embraces,3,2830,0913425,2009
"Double Hour, The",3,2884,1379222,2009
Modern Family,3,2915,1442437,2009
Finding Bliss,3,2936,1185242,2009
Veronika Decides to Die,3,2956,1068678,2009
Year of the Carnivore,3,3041,1372306,2009
OSS 117: Lost in Rio,1,3061,1167660,2009
3 Idiots,1,3066,1187043,2009
Professor Layton and the Eternal Diva,3,3082,1488591,2009
"My Son, My Son, What Have Ye Done",2,3165,1233219,2009
"Horde, The",0,3200,1183276,2009
C Me Dance,3,4322,1314645,2009
He&#39;s Just Not That Into You,3,3299,1001508,2009
Harry Brown,1,3345,1289406,2009
Headhunter,1,3356,1322315,2009
"Dancer and the Thief, The",0,3377,1243375,2009
Il richiamo,3,3378,1463167,2009
"Concert, The",2,3462,1320082,2009
RoboGeisha,3,3472,1381512,2009
Little Girl,3,3516,1426371,2009
Wonder Woman,3,3585,1186373,2009
Paa,2,3730,1532957,2009
Evangelion: 2.0 You Can (Not) Advance,3,3732,0860906,2009
"Maid, The",3,3752,1187044,2009
Armored,0,3779,0913354,2009
Wild About Harry,3,3813,0435711,2009
Albino Farm,3,3821,1050001,2009
Attack on Leningrad,3,3838,0432314,2009
Dance Subaru,3,3846,1230424,2009
"Girl (Flickan), The",3,3847,1342378,2009
Tinker Bell and the Lost Treasure,3,3906,1216516,2009
Technotise - Edit i ja,3,3936,1372301,2009
According to Greta,3,3997,1059925,2009
Black Dynamite,2,4000,1190536,2009
Infestation,3,4006,1020543,2009
"Good Witch&#39;s Garden, The",3,4014,1312251,2009
Valhalla Rising,0,4129,0862467,2009
Pandorum,1,4047,1188729,2009
Deadline,3,4049,1242618,2009
"Fourth Kind, The",3,4062,1220198,2009
In the Electric Mist,2,4075,0910905,2009
"Skeptic, The",1,4076,0493451,2009
Fired Up!,1,4086,1083456,2009
Vampire Girl versus Frankenstein Girl,3,4088,1425928,2009
One Hot Summer,2,4114,1422201,2009
Adam,2,4119,1185836,2009
I Come with the Rain,0,4217,1024744,2009
Whiteout,3,4265,0365929,2009
Dead Hooker in a Trunk,3,4332,1508661,2009
Natale a Beverly Hills,1,4467,1504362,2009
"Wild Hunt, The",1,4466,1493886,2009
Elsewhere,3,4533,0874271,2009
Friday the 13th,2,4570,0758746,2009
"Final Destination, The",3,4596,1144884,2009
Carriers,3,4763,0806203,2009
[Rec] 2,1,4764,1245112,2009
"Uninvited, The",3,4765,0815245,2009
David&#39;s Birthday,3,4780,1273204,2009
Polytechnique,3,4827,1194238,2009
Surviving Evil,3,4846,0804539,2009
Do Comeco ao Fim,2,4929,1440741,2009
Not Since You,2,4931,1072438,2009
12 Men of Christmas,3,5013,1446201,2009
State of Play,3,5019,0473705,2009
El nino pez,3,5034,1235842,2009
Last of the Living,0,5052,1351177,2009
El traspatio (Backyard),3,5116,1257579,2009
Dom zly,1,5120,1485698,2009
Nowhere Boy,3,5153,1266029,2009
Reservoir Hill,3,5173,2177683,2009
Heartless,1,5202,1220214,2009
Nasty Old People,3,5251,1527679,2009
Awaydays,2,5359,1137436,2009
"Last House on the Left, The",3,5363,0844708,2009
Amelia,3,5367,1129445,2009
Fruit Fly,3,5402,1326221,2009
And Then Came Lola,3,5462,1123894,2009
Drool,3,5506,1268962,2009
Make the Yuletide Gay,3,5586,1305714,2009
Reykjavik Whale Watching Massacre,3,5784,1075749,2009
"Joneses, The",3,5636,1285309,2009
Aliens in the Attic,3,5666,0775552,2009
"Wrong House, The",3,5695,1648194,2009
Queen to Play,3,5718,1082009,2009
Big Font. Large Spacing,3,5857,1479163,2009
Triangle,3,5889,1187064,2009
Love Takes Wing,3,5891,1269560,2009
Children of the Corn,1,5907,1290135,2009
Ju-on: White Ghost,3,5923,1422675,2009
Ju-on: Black Ghost,3,5951,1422674,2009
Cosmonauta,3,5966,1332054,2009
Love Happens,3,6058,0899106,2009
Bran Nue Dae,1,6067,1148165,2009
Redline,3,6122,1483797,2009
Solomon Kane,3,6189,0970452,2009
XXXHOLic: Shunmuki - Zenpen,3,6213,1263772,2009
XXXHOLiC: Shunmuki - Kouhen,3,6214,1461305,2009
Sorority Row,3,6224,1232783,2009
Taking Woodstock,1,6270,1127896,2009
After.Life,1,6311,0838247,2009
"Descent: Part 2, The",3,6533,1073105,2009
Chohatsu Daikaiju Gehara,0,6571,3671900,2009
Madea Goes to Jail,0,6573,1142800,2009
"Cry of the Owl, The",0,6580,1034302,2009
Tales from the Catholic Church of Elvis!,3,6829,1082876,2009
Beautiful Kate,3,6883,1209377,2009
I can do bad all by myself,1,6937,1385912,2009
Georgia O&#39;Keeffe,3,7010,1320286,2009
Butter bei die Fische,3,7176,1362534,2009
Land of the Lost,0,7359,0457400,2009
(Untitled),1,7382,1132193,2009
Accidents Happen,3,7614,1119123,2009
Cherrybomb,1,7623,1248971,2009
Dorian Gray,1,7628,1235124,2009
Fatal Rescue,1,7631,1144825,2009
Looking for Eric,1,7723,1242545,2009
Celda 211,0,7917,1242422,2009
"Hole, The",3,8003,1085779,2009
Mystery Team,1,8146,1237838,2009
Opie Gets Laid,3,8456,0446043,2009
Hachi: A Dog&#39;s Tale,1,8555,1028532,2009
Breaking Upwards,3,8593,1247644,2009
Killer Bean Forever,0,8776,1340108,2009
Year One,3,8848,1045778,2009
Cold Souls,1,9007,1127877,2009
What&#39;s Your Raashee?,2,9030,1242530,2009
Pope Joan,3,9368,0458455,2009
Night at the Museum: Battle of the Smithsonian,1,9589,1078912,2009
1,3,9643,0408060,2009
"Greatest, The",3,10030,1226232,2009
Old Dogs,3,10204,0976238,2009
Hannah Montana: The Movie,2,10305,1114677,2009
Paul Blart: Mall Cop,1,10298,1114740,2009
Homestuck,3,10630,5868326,2009
Crazy Heart,1,10882,1263670,2009
Fighting,1,10887,1082601,2009
Saw VI,3,10999,1233227,2009
Hotel For Dogs,3,11347,0785006,2009
Hamlet,1,11391,1449175,2009
"Crazies, The",3,694,0455407,2010
Alice in Wonderland,3,699,1014759,2010
Our Family Wedding,3,702,1305583,2010
Green Zone,0,704,0947810,2010
Diary of a Wimpy Kid,3,705,1196141,2010
How to Train Your Dragon,3,711,0892769,2010
Hot Tub Time Machine,1,715,1231587,2010
Shutter Island,1,716,1130884,2010
"Wolfman, The",1,717,0780653,2010
Repo Men,3,723,1053424,2010
Kick-Ass,1,737,1250777,2010
Cemetery Junction,2,773,1196204,2010
Date Night,3,784,1279935,2010
Iron Man 2,3,797,1228705,2010
"Back-up Plan, The",3,808,1212436,2010
Robin Hood,3,822,0955308,2010
Letters to Juliet,3,823,0892318,2010
MacGruber,1,824,1470023,2010
"Ghost Writer, The",2,828,1139328,2010
Prince of Persia: The Sands of Time,0,831,0473075,2010
"Runaways, The",3,832,1017451,2010
Sex and the city 2,3,835,1261945,2010
Book of Eli,3,848,1037705,2010
Get Him To The Greek,1,870,1226229,2010
Greenberg,1,872,1234654,2010
Shrek Forever After,1,894,0892791,2010
Just Wright,3,901,1407061,2010
Please Give,3,908,0878835,2010
Winter&#39;s Bone,3,909,1399683,2010
"Karate Kid, The",3,943,1155076,2010
Tiny Furniture,3,944,1570989,2010
Toy Story 3,3,961,0435761,2010
Peacock,1,962,1188113,2010
R U There,0,968,1443518,2010
"A-Team, The",0,969,0429493,2010
Legion,3,979,1038686,2010
Grown Ups,3,980,1375670,2010
Exit Through the Gift Shop,0,988,1587707,2010
Valentine&#39;s Day,3,989,0817230,2010
Browncoats: Redemption,3,1004,1593655,2010
I Am Love,3,1005,1226236,2010
Dos hermanos,3,1012,1576382,2010
Boy,1,1016,1560139,2010
"Last Airbender, The",1,1019,0938283,2010
"Switch, The",2,1570,0889573,2010
Ramona and Beezus,3,1350,0493949,2010
Centurion,1,1506,1020558,2010
Jucy,3,1507,1336999,2010
"Expendables, The",1,1509,1320253,2010
Shelter,3,1580,1179069,2010
"Sorcerer&#39;s Apprentice, The",1,1301,0963966,2010
Remember Me,3,1303,1403981,2010
"Town, The",1,1576,0840361,2010
Middle Men,1,1447,1251757,2010
"Other Guys, The",2,1448,1386588,2010
La tete en friche,1,1519,1455151,2010
You Will Meet a Tall Dark Stranger,3,1518,1182350,2010
Poetry,3,1566,1287878,2010
Resident Evil: Afterlife,3,1567,1220634,2010
Salt,3,1299,0944835,2010
Knight and Day,2,1174,1013743,2010
Skeletons,3,1175,1425933,2010
Una hora mas en Canarias,3,1183,1161411,2010
"Kids Are All Right, The",3,1199,0842926,2010
El dios de madera,3,1215,1511354,2010
"Twilight Saga: Eclipse, The",3,1234,1325004,2010
Despicable Me,3,1139,1323594,2010
Cyrus,1,1166,1336617,2010
Predators,0,1168,1424381,2010
Inception,3,1169,1375666,2010
Easy A,3,1599,1282140,2010
"American, The",1,1530,1440728,2010
Cop Out,1,1453,1385867,2010
"Losers, The",1,1531,0480255,2010
Submarino,1,1533,1322385,2010
Monga,1,1471,1604900,2010
Love Like Poison,3,1474,1646985,2010
"Eat, Pray, Love",3,1480,0879870,2010
Machete,3,1528,0985694,2010
Dinner for Schmucks,1,1407,0427152,2010
Scott Pilgrim vs. the World,3,1468,0446029,2010
"Housemaid, The",3,1606,1314652,2010
Going the Distance,3,1607,1322312,2010
"Last Exorcism, The",3,1612,1320244,2010
"Great Vazquez, The",3,1624,1525915,2010
Into Our Own Hands,3,1618,1653853,2010
Heartbeats,2,1619,1600524,2010
"Social Network, The",1,1620,1285016,2010
Carancho,3,1625,1542852,2010
You Again,3,1626,1414382,2010
Let Me In,1,1649,1228987,2010
Buried,1,1650,1462758,2010
Abel,3,1651,1479668,2010
Made In Dagenham,3,1652,1371155,2010
"Tempest, The",3,1653,1274300,2010
Catfish,0,1655,1584016,2010
Wall Street: Money Never Sleeps,3,1661,1027718,2010
Black Swan,3,1662,0947798,2010
Secretariat,3,1669,1028576,2010
Amador,3,1672,1477171,2010
13 Assassins,1,1698,1436045,2010
Red,2,1700,1245526,2010
Devil,3,1701,1314655,2010
Score: A Hockey Musical,2,1711,1592876,2010
Morning Glory,3,1723,1126618,2010
Burlesque,3,1784,1126591,2010
Elle s&#39;appelait Sarah (Sarah&#39;s key),3,1742,1668200,2010
Megamind,0,1743,1001526,2010
127 Hours,3,1758,1542344,2010
Unstoppable,3,1759,0477080,2010
Another Year,3,1760,1431181,2010
Clash of the Titans,3,1772,0800320,2010
Harry Potter and the Deathly Hallows: Part 1,3,1773,0926084,2010
Uncle Boonmee Who Can Recall His Past Lives,3,1775,1588895,2010
"Next Three Days, The",3,1777,1458175,2010
Tangled,3,1782,0398286,2010
Of god and men (Des hommes et des dieux),0,1820,1588337,2010
Chico &amp; Rita,2,1831,1235830,2010
Monsters,0,1842,1470827,2010
Tron Legacy,1,1851,1104001,2010
True Grit,3,1854,1403865,2010
"King&#39;s Speech, The",3,1863,1504320,2010
Charlie St. Cloud,1,1865,1438254,2010
Temple Grandin,3,1866,1278469,2010
"Tourist, The",0,1879,1243957,2010
Skyline,3,1880,1564585,2010
"Chronicles of Narnia: The Voyage of the Dawn Treader, The",3,1884,0980970,2010
Yogi Bear,0,1893,1302067,2010
"Four-Faced Liar, The",3,1918,1174693,2010
Never Let Me Go,3,1923,1334260,2010
Jack and the Beanstalk,1,1929,1079968,2010
Gunless,2,1930,1376195,2010
"Client List, The",2,1933,1625340,2010
Trigger,3,1938,1624408,2010
Restrepo,0,2006,1559549,2010
"Fighter, The",2,2033,0964517,2010
Welcome to the Rileys,3,2049,1183923,2010
Simple Simon,1,2046,1686313,2010
"Illusionist, The",0,2051,0775489,2010
"Place in Between, The",3,2052,1723115,2010
Bal,0,2055,1571724,2010
Biutiful,1,2059,1164999,2010
Confessions (Kokuhaku),3,2084,1590089,2010
Blue Valentine,2,2088,1120985,2010
"Spy Next Door, The",3,2093,1273678,2010
Love and Other Drugs,2,2096,0758752,2010
How I ended this summer,0,2103,1588875,2010
Triple Dog,3,2110,1232838,2010
And Soon the Darkness,3,2112,1391034,2010
It&#39;s Kind of a Funny Story,1,2113,0804497,2010
Kaboom,3,2114,1523483,2010
Certified Copy,3,2119,1020773,2010
Somewhere,3,2124,1421051,2010
Dear John,0,2129,0989757,2010
Superman/Batman: Apocalypse,3,2164,1673430,2010
"Heavy, The",0,2178,0473364,2010
Room in Rome,3,2175,1263750,2010
Faster,0,2177,1433108,2010
Incendies,3,2188,1255953,2010
Submarine,1,2189,1440292,2010
Due Date,1,2190,1231583,2010
For 80 Days,3,2192,1600383,2010
Barney&#39;s Version,3,2200,1423894,2010
Oranges and Sunshine,3,2202,1438216,2010
Meek&#39;s Cutoff,2,2206,1518812,2010
Conviction,3,2245,1244754,2010
Rabbit Hole,3,2246,0935075,2010
Rubber,3,2253,1612774,2010
Camp Rock 2: The Final Jam,3,2261,1252380,2010
Potiche,3,2264,1521848,2010
Takers,1,2271,1135084,2010
"Lottery, The",3,2272,1515935,2010
Insidious,3,2280,1591095,2010
Super,1,2288,1512235,2010
Everything Must Go,1,2305,1531663,2010
For Colored Girls,3,2307,1405500,2010
Batman: Under the Red Hood,1,2321,1569923,2010
Casino Jack,1,2328,1194417,2010
"Human Resources Manager, The",1,2329,1311075,2010
Steam of Life,0,2337,1583323,2010
&#39;Tamara Drewe&#39;,3,2358,1486190,2010
Viva Riva!,3,2397,1723120,2010
Nanny McPhee and the Big Bang,3,2416,1415283,2010
Animal Kingdom,1,2419,1313092,2010
Pink Saris,3,2459,1721685,2010
Bandage,3,2465,0482459,2010
Beginners,1,2480,1532503,2010
Post Mortem,1,2481,1714886,2010
Happythankyoumoreplease,1,2482,1481572,2010
Arrietty,3,2513,1568921,2010
Percy Jackson &amp; the Olympians: The Lightning Thief,3,2537,0814255,2010
"Trip, The",1,2542,1740047,2010
Wild Target,1,2593,1235189,2010
Turbulent Skies,3,2624,1518861,2010
18 comidas,2,2629,1671616,2010
Senna,1,2633,1424432,2010
4.3.2.1,3,2643,1514041,2010
"Debt, The",3,2661,1226753,2010
TrollHunter,1,2677,1740707,2010
Don&#39;t Be Afraid of the Dark,3,2680,1270761,2010
Ceremony,2,2686,1341341,2010
Detective Dee and the Mystery of the Phantom Flame,3,2700,1123373,2010
Small Town Murder Songs,3,2702,1429392,2010
"Hollywood Complex, The",3,2712,1754351,2010
"Corridor, The",0,2729,1602617,2010
A Bag of Hammers,3,2733,1509787,2010
"Women on the 6th Floor, The",3,2771,1805297,2010
Little White Lies,3,2773,1440232,2010
"Extraordinary Adventures of Adele Blanc-Sec, The",3,2774,1179025,2010
Outside the Law,1,2775,1229381,2010
Howl,0,2778,1049402,2010
Fair Game,3,2780,0977855,2010
Essential Killing,0,2781,1561768,2010
Norwegian Wood,3,2782,1270842,2010
Tucker and Dale vs Evil,3,2783,1465522,2010
"Romantics, The",3,2791,1403988,2010
Paranormal Activity 2,3,2794,1536044,2010
Omae Umasou da na,0,2801,1734113,2010
A Marine Story,3,2810,1447479,2010
Stake Land,1,2811,1464580,2010
Dylan Dog: Dead of Night,0,2812,1013860,2010
"Ward, The",3,2813,1369706,2010
Leading Ladies,3,2827,1462053,2010
Chasing Legends,0,2863,1996211,2010
"Disciple, The",2,2881,1618390,2010
"Clock, The",3,2908,2008009,2010
King of Devil&#39;s Island,1,2940,1332134,2010
"Clinic, The",3,2951,1345772,2010
"Conspirator, The",3,2962,0968264,2010
Band Baaja Barat,3,3011,1610452,2010
An Invisible Sign,3,3022,1212454,2010
Black Venus,3,3042,1401643,2010
"Shrine, The",3,3068,1341710,2010
Justice League: Crisis on Two Earths,1,3390,1494772,2010
Aftershock,3,3109,1393746,2010
Elektra Luxx,3,3110,1340773,2010
Jo&#39;s Boy,0,3157,1548603,2010
"Whistleblower, The",3,3169,0896872,2010
Ip Man 2,1,3187,1386932,2010
Wrecked,0,3208,1316622,2010
Cairo 678,3,3228,1764141,2010
"Hunter, The",1,3213,1190072,2010
Bill Cunningham New York,3,3224,1621444,2010
Space Dogs,3,3257,1272051,2010
Eat Me!,3,3278,1412541,2010
Tekken,2,3316,0411951,2010
I Saw the Devil,1,3319,1588170,2010
Denizen,1,3425,1194424,2010
Four Lions,1,3435,1341167,2010
Food Stamped,3,3456,1667079,2010
Edge of Darkness,1,3459,1226273,2010
On Tour,3,3464,1451762,2010
Stonehenge Apocalypse,3,3505,1488598,2010
Surely Someday,1,3568,1450332,2010
Basilicata Coast to Coast,3,3607,1529233,2010
Red: Werewolf Hunter,3,3647,1626201,2010
Frozen,1,3676,1323045,2010
BearCity,0,3686,1426320,2010
Country Strong,3,3708,1555064,2010
Womb,3,3762,1216520,2010
Transfer,3,3763,1270120,2010
"Killing Jar, The",3,3804,1270296,2010
Bedevilled,3,3815,1646959,2010
Break Ke Baad,3,3816,1578261,2010
16 Wishes,3,3842,1646876,2010
Enthiran,3,3852,1305797,2010
Daydream Nation,3,3887,1581835,2010
Tinker Bell and the Great Fairy Rescue,3,3903,1216515,2010
Une vie de chat,3,3975,1673702,2010
"Killer Inside Me, The",1,4003,0954947,2010
"Good Witch&#39;s Gift, The",3,4015,1560779,2010
YellowBrickRoad,3,4038,1398428,2010
Vanishing on 7th Street,1,4052,1452628,2010
Les emotifs anonymes,3,4078,1565958,2010
"Way, The",0,4102,1441912,2010
West Is West,3,4103,1441956,2010
Night Catches Us,3,4110,0775543,2010
Predicament,1,4128,1574639,2010
Feeding Frenzy,3,4137,1706365,2010
First Night,3,4170,1536053,2010
All About Evil,3,4274,1307858,2010
Elena Undone,3,4310,1575539,2010
Time Traveller (Toki o Kakeru Shojo),3,4366,1614408,2010
Titanic II,3,4504,1640571,2010
Pete Smalls Is Dead,1,4530,1381413,2010
Mysteries of Lisbon,3,4556,1236371,2010
Rare Exports,0,4790,1401143,2010
Hypothermia,3,4810,1313244,2010
"Experiment, The",0,4823,0997152,2010
My Babysitter&#39;s a Vampire,3,4923,1673423,2010
Bratz: Pampered Petz,3,4930,1719009,2010
Standing Ovation,3,4942,1303803,2010
Revenge of the Bridesmaids,3,4991,1666642,2010
Los ojos de Julia (Julia&#39;s Eyes),3,5009,1512685,2010
Boy Wonder,3,5018,1456060,2010
"Amazing Bulk, The",0,5025,1788453,2010
When in Rome,3,5036,1185416,2010
We are The Night (Wir sind die Nacht),3,5070,1692504,2010
A Little Help,3,5099,1319722,2010
Spiderhole,3,5100,1496884,2010
"Tomorrow, When the War Began",3,5134,1456941,2010
Majorite opprimee,0,5197,1684911,2010
Barbie in a Mermaid Tale,3,5231,1610301,2010
Valkaama,2,5239,1669706,2010
London Boulevard,1,5398,1213648,2010
Ramayana: The Epic,2,5440,1744641,2010
Twelve Thirty,3,5536,1520453,2010
Mine vaganti,3,5623,1405810,2010
"Hairdresser, The",3,5644,1585255,2010
Mongolian Death Worm,3,5735,1504443,2010
Como Esquecer,3,5830,1735853,2010
Love in a puff,1,5854,1602479,2010
Hunter Prey,0,5869,1270291,2010
30 Days of Night: Dark Days,3,5876,1320304,2010
"Last Song, The",3,5990,1294226,2010
A Nightmare on Elm Street,3,6047,1179056,2010
"Fanny, Annie &amp; Danny",3,6069,1614338,2010
Snabba cash,1,6177,1291652,2010
XXXHOLiC: Ro,3,6228,1648133,2010
Diciotto anni dopo,1,6248,1433802,2010
How Do You Know,3,6345,1341188,2010
Frankie and Alice,3,6398,1221208,2010
Going Postal,1,6453,1219817,2010
I Will Follow,3,6493,1624426,2010
Ca$h,0,6511,1106860,2010
Jack goes boating,1,6556,1278379,2010
Flipped,3,6657,0817177,2010
Das letzte Schweigen,3,6728,1361835,2010
Mozart&#39;s Sister,3,6780,1653911,2010
"Way Back, The",0,7045,1023114,2010
Sound of Noise,0,7115,1278449,2010
Who We Are,1,7152,1587386,2010
"Reef, The",1,7216,1320291,2010
Secuestrados,3,7363,1629377,2010
My Soul to Take,3,7491,0872230,2010
Scooby-Doo! Camp Scare,3,7683,1731767,2010
22 Bullets / L&#39;immortel,1,7718,1167638,2010
Halo: Legends,1,7927,1480660,2010
Pretty Little Liars,3,8022,1578873,2010
Leap Year,3,8482,1216492,2010
Third Star,1,8538,1510906,2010
Sasha,1,8562,1667691,2010
Beyond the Black Rainbow,2,8627,1534085,2010
"Accursed, The",2,8710,1666300,2010
Harriet the Spy: Blog Wars,3,8819,1545097,2010
Life as We Know It,3,9075,1055292,2010
"Perfect Host, The",2,9076,1334553,2010
Operation: Endgame,3,9173,1268987,2010
Revenge: A Love Story,1,9373,1778258,2010
Im Schatten,0,9364,1598538,2010
Yu-Gi-Oh! 3D: Bonds Beyond Time,1,9350,1587157,2010
Step Up 3D,3,9351,1193631,2010
"Big Tits Dragon, The",3,9377,1642252,2010
Gantz,1,9561,1525835,2010
Fantasmas,0,10044,4259780,2010
Chongqing Blues,1,9890,1646123,2010
"Disappearance of Haruhi Suzumiya, The",3,10718,1572781,2010
Who Killed Captain Alex!,3,10988,1813757,2010
